bb;bb;icount;execcount;ilen;len;nhmnp1;nhmnp1err;nhmnp1werr;nhmlbr2;nhmlbr2err;nhmlbr2werr;nhmlbr1;nhmlbr1err;nhmlbr1werr;nhmnp2;nhmnp2err;nhmnp2werr
194912;194912;11;1;11;31;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
194943;194943;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
195664;195664;25;1;25;128;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
195792;195792;55;11;5;18;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
195810;195810;8;1;8;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197136;197136;24;12;2;11;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
197147;197147;11;11;1;2;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
197149;197149;8;4;2;11;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
197160;197160;3;3;1;2;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
197184;197184;6;3;2;3;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
197192;197192;14;7;2;11;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
197203;197203;6;6;1;2;0;1.0;6.0;0.0;1.0;6.0;0.0;1.0;6.0;0;1.0;6.0
197205;197205;4;2;2;11;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
197216;197216;2;1;2;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197223;197223;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197248;197248;6;3;2;7;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
197255;197255;4;2;2;7;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
197262;197262;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197280;197280;8;4;2;6;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
197286;197286;6;3;2;6;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
197292;197292;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197312;197312;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197328;197328;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197376;197376;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197392;197392;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197408;197408;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
197424;197424;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198656;198656;9;1;9;24;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198680;198680;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198688;198688;512;128;4;21;0;1.0;128.0;0.0;1.0;128.0;0.0;1.0;128.0;0;1.0;128.0
198709;198709;256;128;2;7;0;1.0;128.0;0.0;1.0;128.0;0.0;1.0;128.0;0;1.0;128.0
198716;198716;256;128;2;5;0;1.0;128.0;0.0;1.0;128.0;0.0;1.0;128.0;0;1.0;128.0
198725;198725;2;1;2;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198736;198736;512;256;2;7;0;1.0;256.0;0.0;1.0;256.0;0.0;1.0;256.0;0;1.0;256.0
198743;198743;1024;256;4;20;0;1.0;256.0;0.0;1.0;256.0;0.0;1.0;256.0;0;1.0;256.0
198763;198763;3;1;3;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198784;198784;8;8;1;3;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
198787;198787;48;12;4;19;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
198806;198806;48;12;4;18;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
198824;198824;60;12;5;13;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
198837;198837;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
198848;198848;7;1;7;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198866;198866;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198912;198912;4;1;4;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198923;198923;3;1;3;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198939;198939;4;1;4;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198950;198950;5;1;5;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198967;198967;6;1;6;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
198988;198988;5;1;5;13;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
201296;201296;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
201343;201343;5;1;5;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
201472;201472;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
201519;201519;5;1;5;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
205184;205184;8;1;8;31;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
205288;205288;3;1;3;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
205299;205299;5;1;5;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
208928;208928;14;1;14;59;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
208987;208987;4;1;4;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
209001;209001;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
211136;211136;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
211183;211183;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
211192;211192;5;1;5;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
212528;212528;20;5;4;16;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
212544;212544;20;5;4;13;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
212557;212557;15;5;3;9;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
212566;212566;20;5;4;21;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
212587;212587;10;5;2;5;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
212592;212592;10;5;2;2;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
215200;215200;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215216;215216;16;4;4;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215229;215229;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215238;215238;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215259;215259;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215264;215264;8;4;2;2;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215280;215280;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215296;215296;16;4;4;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215309;215309;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215318;215318;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215339;215339;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
215344;215344;8;4;2;2;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
217856;217856;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
217872;217872;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
217890;217890;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
217899;217899;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
217920;217920;16;4;4;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218176;218176;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218192;218192;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218210;218210;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218219;218219;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218240;218240;16;4;4;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218256;218256;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218272;218272;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218290;218290;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218299;218299;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
218320;218320;16;4;4;8;500000;124999.0;499996.0;0.0;1.0;4.0;0.0;1.0;4.0;500000;124999.0;499996.0
219984;219984;9;3;3;8;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
219992;219992;9;3;3;16;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
220008;220008;252;21;12;41;0;1.0;21.0;0.0;1.0;21.0;0.0;1.0;21.0;0;1.0;21.0
220049;220049;9;3;3;7;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
220816;220816;32;4;8;39;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
220855;220855;28;4;7;23;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
220878;220878;24;4;6;25;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
259040;259040;24;4;6;23;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
259063;259063;16;4;4;12;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
259075;259075;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
259080;259080;20;4;5;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
260336;260336;19;1;19;74;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260410;260410;9;1;9;35;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260445;260445;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260459;260459;10;1;10;45;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260504;260504;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260516;260516;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260524;260524;12;1;12;44;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260568;260568;8;1;8;35;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260603;260603;4;1;4;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260625;260625;6;1;6;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260696;260696;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260768;260768;9;1;9;40;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
260808;260808;12;1;12;29;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
261104;261104;4;1;4;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
261120;261120;3;1;3;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
263120;263120;51;3;17;63;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263183;263183;45;3;15;58;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263241;263241;18;3;6;20;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263261;263261;18;3;6;28;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263289;263289;24;3;8;34;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263323;263323;6;3;2;9;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263332;263332;6;3;2;9;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263341;263341;6;3;2;13;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263354;263354;12;3;4;11;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263421;263421;27;3;9;40;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263461;263461;36;3;12;29;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263496;263496;4;2;2;8;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
263776;263776;9;3;3;13;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
263789;263789;9;3;3;9;666666;222221.0;666663.0;0.0;1.0;3.0;0.0;1.0;3.0;666666;222221.0;666663.0
267616;267616;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267628;267628;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267643;267643;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267658;267658;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267673;267673;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267688;267688;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267703;267703;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267718;267718;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267733;267733;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267748;267748;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267763;267763;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267778;267778;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
267793;267793;2;1;2;5;1000000;999999.0;999999.0;0.0;1.0;1.0;0.0;1.0;1.0;1000000;999999.0;999999.0
333744;333744;1323;49;27;125;0;1.0;49.0;0.0;1.0;49.0;0.0;1.0;49.0;0;1.0;49.0
333869;333869;147;49;3;10;0;1.0;49.0;0.0;1.0;49.0;0.0;1.0;49.0;0;1.0;49.0
333879;333879;294;49;6;17;0;1.0;49.0;0.0;1.0;49.0;0.0;1.0;49.0;0;1.0;49.0
333945;333945;294;49;6;25;0;1.0;49.0;0.0;1.0;49.0;0.0;1.0;49.0;0;1.0;49.0
334144;334144;7;1;7;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
334169;334169;2;1;2;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
335392;335392;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
335397;335397;97;1;97;610;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
336592;336592;6;1;6;24;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
336616;336616;2;1;2;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
337832;337832;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
337837;337837;96;1;96;609;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359280;359280;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359285;359285;3;1;3;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359296;359296;8;1;8;43;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359399;359399;4;1;4;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359424;359424;3;1;3;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359664;359664;6;1;6;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359680;359680;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359690;359690;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359714;359714;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359726;359726;2;1;2;6;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359732;359732;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359826;359826;4;1;4;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359850;359850;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359855;359855;5;1;5;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359922;359922;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
359952;359952;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360528;360528;13;1;13;44;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360584;360584;8;1;8;48;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360632;360632;124;31;4;12;0;1.0;31.0;0.0;1.0;31.0;0.0;1.0;31.0;0;1.0;31.0
360644;360644;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360649;360649;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360659;360659;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360664;360664;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360672;360672;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360686;360686;4;1;4;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360705;360705;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360710;360710;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360715;360715;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360731;360731;5;1;5;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360768;360768;4;1;4;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360789;360789;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360794;360794;4;1;4;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360806;360806;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360820;360820;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360825;360825;4;1;4;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360843;360843;2;1;2;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360853;360853;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360861;360861;10;1;10;62;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
360923;360923;2;1;2;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362192;362192;10;1;10;26;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362218;362218;7;1;7;31;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362256;362256;9;3;3;9;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
362265;362265;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
362270;362270;6;1;6;26;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362296;362296;6;1;6;34;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362375;362375;5;1;5;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362400;362400;6;1;6;30;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362430;362430;14;1;14;61;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362491;362491;8;1;8;37;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362528;362528;2;1;2;4;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362576;362576;12;1;12;95;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362671;362671;24;1;24;99;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362832;362832;6;1;6;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362877;362877;2;1;2;6;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362896;362896;13;1;13;38;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362968;362968;4;1;4;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
362990;362990;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
363024;363024;6;1;6;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
363040;363040;12;1;12;46;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
363086;363086;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
363095;363095;5;1;5;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
363120;363120;66;11;6;19;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
363139;363139;24;12;2;7;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
363146;363146;36;12;3;9;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
363155;363155;6;1;6;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
369904;369904;13;1;13;42;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
369958;369958;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
369967;369967;2;1;2;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
369984;369984;3;1;3;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
370010;370010;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
370019;370019;3;1;3;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
370588;370588;9;1;9;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
371960;371960;2;1;2;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
371976;371976;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
371992;371992;2;1;2;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
373312;373312;16;4;4;20;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373332;373332;28;4;7;27;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373374;373374;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
