dso_path,bb,inst_offset,inst_length,XED_ICLASS,XED_ISA_SET,XED_CATEGORY,XED_EXTENSION,noperands,unaligned,simd_scalar,packed_alignment,gather,prefetch,scalable,op0.type,op0.width,op0.name,op0.action,op0.elem,op1.type,op1.width,op1.name,op1.action,op1.elem
../libCore.so,1697353,0,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697353,3,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697358,0,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697358,3,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697358,7,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697358,10,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697361,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697361,4,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697361,7,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697370,0,4,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697370,4,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697370,8,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697370,11,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697374,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697374,4,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697374,7,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697383,0,4,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697383,4,3,MOVSXD,LONGMODE,DATAXFER,LONGMODE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,D,REG1,R,INT
../libCore.so,1697383,7,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697383,10,1,CLD,I86,FLAGOP,BASE,1,0,0,0,0,0,0,NT_LOOKUP_FN,Y,REG0,W,INT,,,,,
../libCore.so,1697383,11,3,CMP,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,R,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697383,14,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697383,17,2,CMPSB,I86,STRINGOP,BASE,6,0,0,0,0,0,0,IMM_CONST,B,MEM0,CR,UINT,NT_LOOKUP_FN,ASZ,BASE0,RCW,INT
../libCore.so,1697383,19,3,SETZ,I386,BITBYTE,BASE,2,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,W,INT,NT_LOOKUP_FN,Y,REG1,R,INT
../libCore.so,1697383,22,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697383,24,3,AND,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697383,27,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697387,0,3,MOVSXD,LONGMODE,DATAXFER,LONGMODE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,D,REG1,R,INT
../libCore.so,1697387,3,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697387,6,1,CLD,I86,FLAGOP,BASE,1,0,0,0,0,0,0,NT_LOOKUP_FN,Y,REG0,W,INT,,,,,
../libCore.so,1697387,7,3,CMP,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,R,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697387,10,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697387,13,2,CMPSB,I86,STRINGOP,BASE,6,0,0,0,0,0,0,IMM_CONST,B,MEM0,CR,UINT,NT_LOOKUP_FN,ASZ,BASE0,RCW,INT
../libCore.so,1697387,15,3,SETZ,I386,BITBYTE,BASE,2,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,W,INT,NT_LOOKUP_FN,Y,REG1,R,INT
../libCore.so,1697387,18,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697387,20,3,AND,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697387,23,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697400,0,2,CMPSB,I86,STRINGOP,BASE,6,0,0,0,0,0,0,IMM_CONST,B,MEM0,CR,UINT,NT_LOOKUP_FN,ASZ,BASE0,RCW,INT
../libCore.so,1697400,2,3,SETZ,I386,BITBYTE,BASE,2,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,W,INT,NT_LOOKUP_FN,Y,REG1,R,INT
../libCore.so,1697400,5,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697400,7,3,AND,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697400,10,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697402,0,3,SETZ,I386,BITBYTE,BASE,2,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,W,INT,NT_LOOKUP_FN,Y,REG1,R,INT
../libCore.so,1697402,3,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697402,5,3,AND,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697402,8,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697415,0,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697415,2,4,MOVZX,I386,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,B,MEM0,R,UINT
../libCore.so,1697415,6,2,SHR,I86,SHIFT,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,RW,INT,IMM_CONST,B,IMM0,R,UINT
../libCore.so,1697415,8,6,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,IMM0,R,INT
../libCore.so,1697415,14,3,MOVZX,I386,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697415,17,3,AND,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,RW,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697415,20,2,JNZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697437,0,2,SHR,I86,SHIFT,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,RW,INT,IMM_CONST,B,IMM0,R,UINT
../libCore.so,1697437,2,4,MOVZX,I386,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697437,6,2,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697445,0,2,SHR,I86,SHIFT,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,RW,INT,IMM_CONST,B,IMM0,R,UINT
../libCore.so,1697445,2,3,MOVZX,I386,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1697445,5,2,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697600,0,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697648,0,4,SUB,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697648,4,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697648,8,2,XOR,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697648,10,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1697663,0,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697663,4,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697663,6,1,RET_NEAR,I86,RET,BASE,4,0,0,0,0,0,1,REG,SPW,REG0,R,INT,NT_LOOKUP_FN,V,REG1,W,INT
../libCore.so,1697680,0,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1697680,5,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1697680,10,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697680,13,4,SUB,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697680,17,7,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697680,24,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697680,28,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1697680,31,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697680,35,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1697720,0,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697720,3,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1697728,0,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1697728,3,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697728,8,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697728,13,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697728,17,5,JMP,I86,UNCOND_BR,BASE,2,0,0,0,0,0,0,IMM_CONST,D,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697872,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697872,4,4,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,IMM_CONST,B,MEM0,R,UINT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1697872,8,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1697882,0,4,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1697882,4,1,RET_NEAR,I86,RET,BASE,4,0,0,0,0,0,1,REG,SPW,REG0,R,INT,NT_LOOKUP_FN,V,REG1,W,INT
../libCore.so,1697888,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1697888,4,1,RET_NEAR,I86,RET,BASE,4,0,0,0,0,0,1,REG,SPW,REG0,R,INT,NT_LOOKUP_FN,V,REG1,W,INT
../libCore.so,1700016,0,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700016,5,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700016,10,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700016,15,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700016,18,4,SUB,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1700016,22,7,CMP,I86,BINARY,BASE,3,0,0,0,0,0,0,IMM_CONST,B,MEM0,R,UINT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1700016,29,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1700086,0,2,XOR,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700086,2,4,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1700086,6,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1700086,11,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1700086,16,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1700086,20,1,RET_NEAR,I86,RET,BASE,4,0,0,0,0,0,1,REG,SPW,REG0,R,INT,NT_LOOKUP_FN,V,REG1,W,INT
../libCore.so,1700112,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1700112,4,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1700112,8,4,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,IMM_CONST,B,MEM0,R,UINT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1700112,12,2,JNZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1700126,0,7,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1700126,7,2,XOR,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700126,9,4,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1700126,13,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1700144,0,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,R,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700144,3,2,JNZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1700944,0,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700944,5,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700944,10,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700944,15,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,IMM_CONST,V,MEM0,W,INT,NT_LOOKUP_FN,V,REG0,R,INT
../libCore.so,1700944,20,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700944,23,4,SUB,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1700944,27,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700944,30,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1700944,34,2,XOR,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700944,36,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1700985,0,2,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1700985,2,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1700989,0,3,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,R,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700989,3,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1700994,0,4,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1700994,4,7,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1700994,11,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1700994,14,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1701013,0,2,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1701013,2,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1701022,0,2,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1701022,2,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1701022,7,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1701022,12,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1701022,17,5,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,V,MEM0,R,INT
../libCore.so,1701022,22,4,ADD,I86,BINARY,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1701022,26,1,RET_NEAR,I86,RET,BASE,4,0,0,0,0,0,1,REG,SPW,REG0,R,INT,NT_LOOKUP_FN,V,REG1,W,INT
../libCore.so,1701056,0,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1701056,3,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
../libCore.so,1701064,0,4,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,IMM_CONST,B,MEM0,R,UINT,IMM_CONST,B,IMM0,R,INT
../libCore.so,1701064,4,2,JZ,I86,COND_BR,BASE,3,0,0,0,0,0,0,IMM_CONST,B,RELBR,R,INT,NT_LOOKUP_FN,V,REG0,RW,INT
../libCore.so,1701074,0,2,XOR,I86,LOGICAL,BASE,3,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,RW,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1701074,2,5,LEA,I86,MISC,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,IMM_CONST,PSEUDO,AGEN,R,INT
../libCore.so,1701074,7,2,TEST,I86,LOGICAL,BASE,3,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,R,INT,NT_LOOKUP_FN,B,REG1,R,INT
../libCore.so,1701074,9,3,MOV,I86,DATAXFER,BASE,2,0,0,0,0,0,1,NT_LOOKUP_FN,V,REG0,W,INT,NT_LOOKUP_FN,V,REG1,R,INT
../libCore.so,1701074,12,3,SETZ,I386,BITBYTE,BASE,2,0,0,0,0,0,0,NT_LOOKUP_FN,B,REG0,W,INT,NT_LOOKUP_FN,Y,REG1,R,INT
../libCore.so,1701074,15,5,CALL_NEAR,I86,CALL,BASE,5,0,0,0,0,0,1,IMM_CONST,D,RELBR,R,INT,REG,SPW,REG0,W,INT
